Date (GMT),Job Link,Origin URL,Room Details List Limit,Position,Room Name,Room Size,Room Type,Number of People,Room Cost,Number of People Range,City,Place,Phone Number (from Phone Number),Google Details,Captured Texts,Hotel Name,PDF,create pdf link,Google Link (from Google Link),Room Details List,Hotel Name (from Room Details List),Location Name,Number of Rooms,Location Description,Image Attachment,Phone Number,Google Link
2023-06-16 11:42:28,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/6fdb6551-e6ec-4837-8f2e-ff6622a6099a,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/mornington-stockholm-city?attendees=1&searchtype=1,10,3,Puck,,Meeting Room,6,,1 - 10,Stockholm,2023-06-16 11:42:28,Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,2023-06-16 11:42:28,MORNINGTON STOCKHOLM CITY,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=recLeUvZh6g7GFedX,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY,,,MORNINGTON STOCKHOLM CITY,5 Spaces,Seven-story Downtown Hotel in quiet location near Ostermalmstorg Square & city center. Convenient and comfortable meeting facilities in a quiet and secluded environment. We have Stockholm conference rooms for 2-54 people.,morningtonstockholmcity-31.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/IXKKiek-r0JUMVPY0AUhJg/3DXpe3KPvlyMuCv2IyQsn71SJ-QKYxQKBhmmUVZdKX6QEvkuah__FPuUVEzl8C15QBdtLqM9mLZEt2_FnHuYcWuPy04us_64Iu8wZ0XxnXTqLpWnBCE1e0oGDc3dDGCb/W5-jbJMmc4DCv2cQf2L2CA0RG2_qpLelEkIlWqqG5X4),Sample Number +46 77 777 0009,https://www.google.com/maps/search/?api=1&query=MORNINGTON%20STOCKHOLM%20CITY
2023-06-16 11:40:22,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c205e14b-4570-492f-a3e5-2198503f62df,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-strand-hotel?attendees=1&searchtype=1,10,2,Studio I,45M x 54M x 6M (WxLxH),Meeting Room,10,,1 - 10,Stockholm,2023-06-16 11:40:22,Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,2023-06-16 11:40:22,Radisson Collection Strand Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=reczdy3Xf67IjcEta,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,,,Radisson Collection Strand Hotel,4 Spaces,"Situated in the heart of the city's financial district, the Radisson Blu Strand Hotel, Stockholm offers an unrivalled location near business and recreational sites.",radisson-blu-strand-hotel-1.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/SEzKHQRejzsO31tTG8E6Dg/56D-oiWUy1DfgdS1LClh05xCmUGI8FBNLfsLzqyH70dEdeDdAFo7JZj05PczVme4p__85sUUUrCS0Gbkk9FmI_4N2-ieDp6GYny3Lq5hNkeIle5OylrA1QpsvdRNt9Uo/0yUb8qf4X3847IvulwtfsRIKR_UzddZk9nCqZ8pcqNU),Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel
2023-06-16 11:40:22,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c205e14b-4570-492f-a3e5-2198503f62df,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-strand-hotel?attendees=1&searchtype=1,10,4,Studio III,44M x 45M x 26M (WxLxH),Meeting Room,8,,1 - 10,Stockholm,2023-06-16 11:40:22,Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,2023-06-16 11:40:22,Radisson Collection Strand Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=reczdy3Xf67IjcEta,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,,,Radisson Collection Strand Hotel,4 Spaces,"Situated in the heart of the city's financial district, the Radisson Blu Strand Hotel, Stockholm offers an unrivalled location near business and recreational sites.",radisson-blu-strand-hotel-1.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/SEzKHQRejzsO31tTG8E6Dg/56D-oiWUy1DfgdS1LClh05xCmUGI8FBNLfsLzqyH70dEdeDdAFo7JZj05PczVme4p__85sUUUrCS0Gbkk9FmI_4N2-ieDp6GYny3Lq5hNkeIle5OylrA1QpsvdRNt9Uo/0yUb8qf4X3847IvulwtfsRIKR_UzddZk9nCqZ8pcqNU),Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel
2023-06-16 11:40:22,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c205e14b-4570-492f-a3e5-2198503f62df,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-strand-hotel?attendees=1&searchtype=1,10,5,,,,,,1 - 10,Stockholm,2023-06-16 11:40:22,Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,2023-06-16 11:40:22,Radisson Collection Strand Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=reczdy3Xf67IjcEta,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,,,Radisson Collection Strand Hotel,4 Spaces,"Situated in the heart of the city's financial district, the Radisson Blu Strand Hotel, Stockholm offers an unrivalled location near business and recreational sites.",radisson-blu-strand-hotel-1.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/SEzKHQRejzsO31tTG8E6Dg/56D-oiWUy1DfgdS1LClh05xCmUGI8FBNLfsLzqyH70dEdeDdAFo7JZj05PczVme4p__85sUUUrCS0Gbkk9FmI_4N2-ieDp6GYny3Lq5hNkeIle5OylrA1QpsvdRNt9Uo/0yUb8qf4X3847IvulwtfsRIKR_UzddZk9nCqZ8pcqNU),Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel
2023-06-16 11:40:22,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c205e14b-4570-492f-a3e5-2198503f62df,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-strand-hotel?attendees=1&searchtype=1,10,3,Studio II,44M x 45M x 26M (WxLxH),Meeting Room,8,,1 - 10,Stockholm,2023-06-16 11:40:22,Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,2023-06-16 11:40:22,Radisson Collection Strand Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=reczdy3Xf67IjcEta,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,,,Radisson Collection Strand Hotel,4 Spaces,"Situated in the heart of the city's financial district, the Radisson Blu Strand Hotel, Stockholm offers an unrivalled location near business and recreational sites.",radisson-blu-strand-hotel-1.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/SEzKHQRejzsO31tTG8E6Dg/56D-oiWUy1DfgdS1LClh05xCmUGI8FBNLfsLzqyH70dEdeDdAFo7JZj05PczVme4p__85sUUUrCS0Gbkk9FmI_4N2-ieDp6GYny3Lq5hNkeIle5OylrA1QpsvdRNt9Uo/0yUb8qf4X3847IvulwtfsRIKR_UzddZk9nCqZ8pcqNU),Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel
2023-06-16 11:40:22,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/c205e14b-4570-492f-a3e5-2198503f62df,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-strand-hotel?attendees=1&searchtype=1,10,1,Harbour Suite,63M x 78M x 26M (WxLxH),Meeting Room,16,,11 - 20,Stockholm,2023-06-16 11:40:22,Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,2023-06-16 11:40:22,Radisson Collection Strand Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=reczdy3Xf67IjcEta,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel,,,Radisson Collection Strand Hotel,4 Spaces,"Situated in the heart of the city's financial district, the Radisson Blu Strand Hotel, Stockholm offers an unrivalled location near business and recreational sites.",radisson-blu-strand-hotel-1.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/SEzKHQRejzsO31tTG8E6Dg/56D-oiWUy1DfgdS1LClh05xCmUGI8FBNLfsLzqyH70dEdeDdAFo7JZj05PczVme4p__85sUUUrCS0Gbkk9FmI_4N2-ieDp6GYny3Lq5hNkeIle5OylrA1QpsvdRNt9Uo/0yUb8qf4X3847IvulwtfsRIKR_UzddZk9nCqZ8pcqNU),Sample Number +46 77 777 0004,https://www.google.com/maps/search/?api=1&query=Radisson%20Collection%20Strand%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,2,BAR 4 & BAR 5,20M x 30M x 5M (WxLxH),Meeting Room,500,,more than 50,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,3,CONFERENCE HALL (C1 - C2),10M x 60M x 5M (WxLxH),Meeting Room,600,,more than 50,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,8,,,,,,1 - 10,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,4,CONFERENCE ROOM (21 - 36),7M x 9M x 5M (WxLxH),Meeting Room,30,,21 - 50,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,5,VIP CONFERENCE ROOM (37),6M x 10M x 5M (WxLxH),Meeting Room,16,,11 - 20,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,6,BRAIN BOX,6M x 9M x 5M (WxLxH),Meeting Room,16,,11 - 20,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,7,PRIVATE DINING ROOM,4M x 8M x 3M (WxLxH),Meeting Room,12,,11 - 20,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:41:03,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/88405bdc-0e78-40be-ab36-d372db87697c,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radisson-blu-waterfront-hotel?attendees=1&searchtype=1,10,1,Main Congress Hall,48M x 43M x 15M (WxLxH),Meeting Room,3000,,more than 50,Stockholm,2023-06-16 11:41:03,Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,2023-06-16 11:41:03,Radisson Blu Waterfront Hotel,,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=receGcg6UTBHqX9JQ,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel,,,Radisson Blu Waterfront Hotel,7 Spaces,This exceptional Stockholm hotel places guests next to the Waterfront Congress Centre and near transport options. The sophisticated design of the rooms is courtesy of RPW Design.,radisson-blu-waterfront-hotel-0.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/uIL8AaUgJtLPG83RtRDJSg/JO05wgWDvqCofbSZT-vNiRGKCYD77BIl6bhdrmAYUw2lqjj8aYh1G11jX9yckRvpBi5MDsUbptTxdJ25LYVtmAD6eBq4y3zEYEX5UOxvbw3V4_IND6ONziCkNXHETikp/aZcSJvw5Qq5-zXJA3BdAVx1cxM8VH2GRcLFxQ8OvEPk),Sample Number +46 77 777 0005,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Waterfront%20Hotel
2023-06-16 11:40:21,https://dashboard.browse.ai/teams/personal/robots/d2ac8762-a509-49d2-86f7-b0abb4530e75/history/64c8dfe3-8c7b-4457-9fed-5f7f7fdb1358,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/radissonbluroyalvikinghotelstockholm?attendees=1&searchtype=1,10,4,ARIES / LIBRA / GEMINI,5.4M x 5.8M x 2.4M (WxLxH),Meeting Room,10,,1 - 10,Stockholm,2023-06-16 11:40:21,Sample Number +46 77 777 0003,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Royal%20Viking%20Hotel%2C%20Stockholm,2023-06-16 11:40:21,"Radisson Blu Royal Viking Hotel, Stockholm",,https://app.documint.me/integrations/airtable?template_id=648c8a1e160067102c2c904b&base_id=appTmsb0jGyj8wtOQ&table_id=tblZI7guzdSR0k7Zi&attachment_field_name=PDF&overwrite_attachments=true&record_id=rectUCC7lVtDQG5iw,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Royal%20Viking%20Hotel%2C%20Stockholm,,,"Radisson Blu Royal Viking Hotel, Stockholm",9 Spaces,"With 13 elegant meeting room options in Stockholm, we offer attractive and functional venues for any occasion. The central atrium, known as The Atmosphere, provides a bright airy space perfect for lunch breaks. It can also be converted into a large event space for 300 seated guests or a standing reception of 450 attendees. Meeting hosts also enjoy access to a dedicated meeting planner who can assist with details such as audiovisual, catering and décor.",radissonbluroyalvikinghotelstockholm-44.jpg (https://v5.airtableusercontent.com/v1/18/18/1687197600000/_VsJ6Js07OBF6uwHTKmd_g/_kBNl8FBT7yOmeExwqZFhDxsR_9Dy7s0HnoXBHvD_QwkH2kxIgXYSkATIhYL_ir3M6Vl2OD8lwULTNLgzf4cSR4CBaUZGqn6yocxtznI4X4N5Ke-Hnjfbohvw9u9IMIUTk9mGx6Vc9MDPHz6J6oOeQ/Gnz0fccvkrLLD_di4OI1WL4mqSlr2Bg17xGDpO9lsaE),Sample Number +46 77 777 0003,https://www.google.com/maps/search/?api=1&query=Radisson%20Blu%20Royal%20Viking%20Hotel%2C%20Stockholm
